date,company,profit,country,device,quarter
2025-04-17 06:01:37.896348,Gamma LLC,606.89,Japan,Desktop,0
2025-02-23 06:01:37.896348,Alpha,637.88,France,Tablet,1
2024-12-29 06:01:37.896348,Beta Solutions,256.91,Germany,Mobile,1
2025-03-24 06:01:37.896348,Delta Inc.,974.1,Germany,Mobile,0
2025-07-19 06:01:37.896348,Epsilon,652.73,Germany,Desktop,1
2025-05-11 06:01:37.896348,Alpha,573.09,France,Mobile,1
2024-12-17 06:01:37.896348,Gamma LLC,54.38,Canada,Mobile,0
2025-11-12 06:01:37.896348,Epsilon,101.43,USA,Mobile,0
2025-04-26 06:01:37.896348,Alpha,435.24,Germany,Tablet,1
2024-12-07 06:01:37.896348,Epsilon,291.43,Canada,Tablet,0
2025-01-16 06:01:37.896348,Alpha,280.6,USA,Mobile,1
2025-06-28 06:01:37.896348,Beta Solutions,732.1,Canada,Mobile,0
2025-04-02 06:01:37.896348,Delta Inc.,767.73,Germany,Desktop,1
2025-08-18 06:01:37.896348,Beta Solutions,96.94,Germany,Desktop,0
2025-10-09 06:01:37.896348,Gamma LLC,58.68,UK,Mobile,1
2025-10-19 06:01:37.896348,Gamma LLC,399.73,Canada,Mobile,1
2025-01-01 06:01:37.896348,Delta Inc.,427.62,USA,Tablet,1
2025-07-28 06:01:37.896348,Alpha,660.5,Germany,Tablet,0
2024-11-21 06:01:37.896348,Beta Solutions,513.82,UK,Desktop,0
2024-12-14 06:01:37.896348,Epsilon,576.9,France,Mobile,0
2025-03-11 06:01:37.896348,Delta Inc.,533.84,Canada,Tablet,1
2025-09-04 06:01:37.896348,Gamma LLC,972.86,France,Mobile,1
2025-03-06 06:01:37.896348,Delta Inc.,695.85,USA,Tablet,1
2024-12-18 06:01:37.896348,Beta Solutions,408.07,Japan,Mobile,0
2025-10-14 06:01:37.896348,Gamma LLC,190.92,Japan,Mobile,1
2024-12-23 06:01:37.896348,Gamma LLC,558.24,France,Tablet,1
2024-12-05 06:01:37.896348,Epsilon,504.89,Germany,Desktop,1
2025-11-08 06:01:37.896348,Alpha,572.93,Japan,Tablet,0
2025-02-19 06:01:37.896348,Delta Inc.,373.77,UK,Mobile,1
2025-10-15 06:01:37.896348,Delta Inc.,635.72,USA,Desktop,0
2025-01-08 06:01:37.896348,Beta Solutions,961.45,Germany,Mobile,0
2025-07-02 06:01:37.896348,Gamma LLC,961.25,France,Mobile,1
2025-01-16 06:01:37.896348,Beta Solutions,519.27,USA,Mobile,0
2025-06-23 06:01:37.896348,Alpha,816.83,USA,Tablet,1
2025-06-01 06:01:37.896348,Delta Inc.,444.84,Canada,Desktop,0
2025-04-08 06:01:37.896348,Gamma LLC,543.8,UK,Desktop,1
2025-05-01 06:01:37.896348,Gamma LLC,898.39,Germany,Tablet,1
2025-09-12 06:01:37.896348,Gamma LLC,517.5,Japan,Tablet,0
2025-05-08 06:01:37.896348,Beta Solutions,484.75,UK,Mobile,0
2024-12-19 06:01:37.896348,Gamma LLC,271.58,Canada,Mobile,0
2025-05-30 06:01:37.896348,Gamma LLC,247.16,Germany,Desktop,1
2025-07-06 06:01:37.896348,Delta Inc.,423.05,Germany,Tablet,1
2025-08-13 06:01:37.896348,Alpha,941.18,Japan,Desktop,1
2025-03-01 06:01:37.896348,Delta Inc.,494.82,USA,Mobile,1
2025-08-29 06:01:37.896348,Delta Inc.,931.62,Japan,Tablet,0
2025-06-06 06:01:37.896348,Delta Inc.,778.35,USA,Mobile,0
2025-01-06 06:01:37.896348,Delta Inc.,461.77,UK,Desktop,1
2025-02-21 06:01:37.896348,Gamma LLC,784.31,Canada,Mobile,1
2025-09-27 06:01:37.896348,Beta Solutions,530.86,UK,Tablet,1
2025-03-02 06:01:37.896348,Alpha,873.12,Japan,Tablet,1
2025-08-04 06:01:37.896348,Gamma LLC,845.01,UK,Tablet,1
2025-05-30 06:01:37.896348,Epsilon,722.83,Germany,Mobile,0
2025-11-17 06:01:37.896348,Delta Inc.,14.78,Japan,Mobile,1
2024-12-18 06:01:37.896348,Beta Solutions,504.07,Canada,Desktop,1
2025-03-05 06:01:37.896348,Beta Solutions,290.85,UK,Desktop,1
2024-11-25 06:01:37.896348,Epsilon,175.61,UK,Desktop,1
2025-05-31 06:01:37.896348,Alpha,465.27,UK,Tablet,0
2025-05-02 06:01:37.896348,Alpha,867.91,Germany,Desktop,1
2025-04-21 06:01:37.896348,Delta Inc.,646.27,UK,Mobile,0
2025-02-02 06:01:37.896348,Alpha,298.34,Japan,Tablet,1
2025-06-07 06:01:37.896348,Delta Inc.,596.24,Japan,Desktop,0
2025-10-01 06:01:37.896348,Alpha,300.56,Germany,Desktop,0
2025-02-21 06:01:37.896348,Gamma LLC,161.94,Japan,Desktop,0
2025-10-27 06:01:37.896348,Beta Solutions,276.11,USA,Desktop,1
2025-10-14 06:01:37.896348,Delta Inc.,159.65,France,Tablet,0
2025-02-02 06:01:37.896348,Epsilon,208.06,Germany,Desktop,0
2025-05-17 06:01:37.896348,Epsilon,862.58,Canada,Tablet,0
2025-08-29 06:01:37.896348,Delta Inc.,263.24,France,Mobile,1
2025-01-28 06:01:37.896348,Alpha,162.55,France,Desktop,0
2024-12-18 06:01:37.896348,Gamma LLC,870.96,Japan,Mobile,0
2025-05-19 06:01:37.896348,Alpha,761.46,France,Mobile,1
2025-04-22 06:01:37.896348,Epsilon,908.98,UK,Desktop,1
2025-09-10 06:01:37.896348,Delta Inc.,352.41,Japan,Mobile,0
2025-01-10 06:01:37.896348,Beta Solutions,801.3,France,Desktop,0
2025-05-13 06:01:37.896348,Beta Solutions,120.24,Canada,Mobile,1
2025-10-16 06:01:37.896348,Alpha,647.23,UK,Desktop,1
2025-08-18 06:01:37.896348,Epsilon,713.65,Canada,Tablet,0
2025-09-26 06:01:37.896348,Epsilon,945.43,USA,Tablet,1
2025-03-27 06:01:37.896348,Delta Inc.,637.89,Japan,Tablet,0
2025-11-03 06:01:37.896348,Epsilon,260.55,Germany,Desktop,0
2025-04-21 06:01:37.896348,Epsilon,814.94,USA,Mobile,1
2025-05-12 06:01:37.896348,Gamma LLC,387.8,Canada,Tablet,1
2025-05-15 06:01:37.896348,Epsilon,40.46,Canada,Tablet,1
2025-02-22 06:01:37.896348,Gamma LLC,301.16,France,Tablet,0
2025-07-12 06:01:37.896348,Gamma LLC,965.95,France,Mobile,0
2025-05-07 06:01:37.896348,Alpha,539.06,France,Mobile,0
2025-10-30 06:01:37.896348,Epsilon,364.74,USA,Tablet,0
2025-03-06 06:01:37.896348,Alpha,581.52,France,Desktop,0
2025-08-24 06:01:37.896348,Gamma LLC,724.85,USA,Mobile,0
2025-03-24 06:01:37.896348,Epsilon,327.47,UK,Mobile,1
2025-09-15 06:01:37.896348,Epsilon,269.19,Canada,Mobile,1
2025-04-04 06:01:37.896348,Epsilon,453.23,USA,Tablet,1
2025-09-28 06:01:37.896348,Beta Solutions,421.42,USA,Tablet,0
2025-09-28 06:01:37.896348,Epsilon,320.92,France,Desktop,1
2025-07-04 06:01:37.896348,Alpha,199.28,Canada,Mobile,0
2025-05-31 06:01:37.896348,Gamma LLC,672.29,UK,Desktop,1
2025-03-18 06:01:37.896348,Alpha,768.59,France,Mobile,0
2024-12-10 06:01:37.896348,Delta Inc.,54.15,UK,Tablet,1
2025-07-31 06:01:37.896348,Gamma LLC,614.64,France,Desktop,0
2025-04-18 06:01:37.896348,Epsilon,408.21,France,Tablet,1
2025-10-03 06:01:37.896348,Beta Solutions,295.81,UK,Tablet,1
2025-04-08 06:01:37.896348,Epsilon,562.29,Germany,Mobile,0
2025-04-11 06:01:37.896348,Gamma LLC,681.86,Japan,Desktop,1
2025-07-15 06:01:37.896348,Alpha,61.81,UK,Mobile,0
2025-06-07 06:01:37.896348,Delta Inc.,24.33,Germany,Mobile,1
2025-02-19 06:01:37.896348,Delta Inc.,72.45,Germany,Tablet,0
2025-04-07 06:01:37.896348,Delta Inc.,966.55,Canada,Tablet,0
2025-09-30 06:01:37.896348,Alpha,425.59,UK,Tablet,0
2025-03-12 06:01:37.896348,Beta Solutions,24.5,UK,Desktop,1
2025-05-26 06:01:37.896348,Epsilon,944.56,Japan,Mobile,0
2025-05-09 06:01:37.896348,Delta Inc.,371.68,Canada,Tablet,0
2025-03-16 06:01:37.896348,Epsilon,930.87,France,Tablet,0
2025-08-12 06:01:37.896348,Beta Solutions,370.24,France,Desktop,0
2024-12-14 06:01:37.896348,Beta Solutions,383.2,France,Tablet,1
2025-06-06 06:01:37.896348,Epsilon,111.04,USA,Mobile,1
2025-06-22 06:01:37.896348,Epsilon,458.64,UK,Desktop,1
2024-11-26 06:01:37.896348,Gamma LLC,563.84,USA,Desktop,1
2024-12-31 06:01:37.896348,Beta Solutions,602.94,Canada,Desktop,0
2025-09-08 06:01:37.896348,Delta Inc.,680.87,Canada,Mobile,1
2025-09-25 06:01:37.896348,Delta Inc.,893.76,Canada,Mobile,0
2025-01-13 06:01:37.896348,Delta Inc.,758.66,Japan,Mobile,0
2025-10-11 06:01:37.896348,Gamma LLC,243.55,Germany,Tablet,0
2024-12-22 06:01:37.896348,Beta Solutions,969.09,USA,Desktop,0
2025-05-31 06:01:37.896348,Delta Inc.,338.46,Japan,Desktop,1
2025-05-03 06:01:37.896348,Beta Solutions,786.46,USA,Desktop,1
2024-12-21 06:01:37.896348,Gamma LLC,188.69,USA,Mobile,1
2025-08-23 06:01:37.896348,Delta Inc.,447.44,USA,Desktop,1
2025-06-24 06:01:37.896348,Epsilon,649.85,Germany,Desktop,1
2025-03-29 06:01:37.896348,Delta Inc.,898.86,UK,Tablet,0
2025-02-09 06:01:37.896348,Gamma LLC,764.49,USA,Desktop,0
2025-08-28 06:01:37.896348,Beta Solutions,338.43,USA,Tablet,0
2025-07-27 06:01:37.896348,Alpha,55.28,Canada,Mobile,1
2025-10-30 06:01:37.896348,Delta Inc.,83.16,France,Mobile,0
2025-03-10 06:01:37.896348,Epsilon,472.76,USA,Mobile,1
2025-08-04 06:01:37.896348,Gamma LLC,163.88,Japan,Tablet,1
2025-09-03 06:01:37.896348,Epsilon,428.02,Canada,Desktop,1
2025-05-03 06:01:37.896348,Epsilon,765.11,USA,Tablet,1
2024-11-29 06:01:37.896348,Epsilon,592.88,UK,Desktop,0
2025-07-17 06:01:37.896348,Alpha,722.61,Germany,Tablet,1
2024-12-28 06:01:37.896348,Beta Solutions,925.41,Canada,Desktop,0
2025-06-19 06:01:37.896348,Alpha,652.42,UK,Mobile,1
2025-04-29 06:01:37.896348,Gamma LLC,951.18,Japan,Mobile,0
2024-11-21 06:01:37.896348,Gamma LLC,486.73,UK,Desktop,1
2024-12-29 06:01:37.896348,Delta Inc.,589.61,France,Desktop,1
2025-05-29 06:01:37.896348,Beta Solutions,302.89,USA,Tablet,0
2025-01-04 06:01:37.896348,Beta Solutions,85.24,Canada,Desktop,1
2025-09-04 06:01:37.896348,Epsilon,747.0,Germany,Tablet,0
2024-12-19 06:01:37.896348,Beta Solutions,565.08,Canada,Desktop,1
2025-11-09 06:01:37.896348,Alpha,13.96,UK,Tablet,0
2025-06-23 06:01:37.896348,Delta Inc.,485.85,USA,Desktop,1
2025-08-21 06:01:37.896348,Alpha,907.37,France,Desktop,0
2025-03-31 06:01:37.896348,Epsilon,706.22,USA,Mobile,0
2025-04-04 06:01:37.896348,Epsilon,995.41,Germany,Tablet,1
2025-11-02 06:01:37.896348,Beta Solutions,768.71,USA,Tablet,0
2025-02-25 06:01:37.896348,Epsilon,64.37,UK,Desktop,1
2025-10-03 06:01:37.896348,Gamma LLC,314.52,Germany,Mobile,1
2024-12-30 06:01:37.896348,Epsilon,971.49,USA,Desktop,1
2025-06-04 06:01:37.896348,Gamma LLC,904.98,Germany,Mobile,0
2025-05-30 06:01:37.896348,Alpha,442.65,France,Tablet,1
2025-01-03 06:01:37.896348,Gamma LLC,106.42,USA,Desktop,1
2025-01-15 06:01:37.896348,Epsilon,790.74,Canada,Mobile,1
2025-08-25 06:01:37.896348,Delta Inc.,240.39,UK,Tablet,0
2025-07-25 06:01:37.896348,Epsilon,808.25,USA,Tablet,1
2025-05-02 06:01:37.896348,Alpha,520.24,USA,Desktop,1
2024-12-22 06:01:37.896348,Epsilon,576.56,USA,Tablet,0
2025-08-09 06:01:37.896348,Gamma LLC,907.38,UK,Desktop,1
2025-03-02 06:01:37.896348,Gamma LLC,796.52,Canada,Desktop,1
2025-06-15 06:01:37.896348,Beta Solutions,546.97,France,Mobile,1
2025-07-24 06:01:37.896348,Epsilon,149.65,Canada,Mobile,0
2025-03-21 06:01:37.896348,Gamma LLC,63.39,France,Tablet,0
2025-02-05 06:01:37.896348,Beta Solutions,600.97,USA,Mobile,0
2025-06-17 06:01:37.896348,Beta Solutions,214.4,Japan,Desktop,1
2025-02-16 06:01:37.896348,Epsilon,831.58,USA,Desktop,0
2025-07-28 06:01:37.896348,Alpha,221.84,Germany,Desktop,1
2025-05-31 06:01:37.896348,Delta Inc.,194.39,USA,Tablet,0
2025-05-17 06:01:37.896348,Gamma LLC,432.48,UK,Mobile,1
2025-04-27 06:01:37.896348,Alpha,633.01,Germany,Mobile,1
2024-12-08 06:01:37.896348,Epsilon,734.66,Japan,Tablet,0
2025-07-02 06:01:37.896348,Epsilon,504.94,France,Mobile,1
2025-02-08 06:01:37.896348,Alpha,492.54,USA,Mobile,1
2024-12-12 06:01:37.896348,Gamma LLC,702.13,USA,Desktop,1
2025-06-25 06:01:37.896348,Epsilon,372.17,Japan,Tablet,0
2025-04-28 06:01:37.896348,Delta Inc.,702.03,UK,Tablet,1
2025-08-04 06:01:37.896348,Delta Inc.,473.1,Germany,Mobile,0
2025-06-23 06:01:37.896348,Epsilon,851.6,Japan,Tablet,0
2025-05-12 06:01:37.896348,Gamma LLC,693.11,UK,Tablet,0
2025-09-15 06:01:37.896348,Gamma LLC,139.26,Canada,Desktop,0
2025-04-01 06:01:37.896348,Gamma LLC,408.73,Germany,Mobile,1
2025-10-20 06:01:37.896348,Epsilon,18.03,Japan,Desktop,0
2025-08-11 06:01:37.896348,Delta Inc.,247.97,Japan,Mobile,1
2025-11-15 06:01:37.896348,Alpha,771.64,USA,Desktop,1
2025-07-28 06:01:37.896348,Beta Solutions,208.2,USA,Mobile,0
2024-12-18 06:01:37.896348,Alpha,515.33,Canada,Mobile,0
2025-08-17 06:01:37.896348,Delta Inc.,62.14,France,Mobile,0
2024-12-29 06:01:37.896348,Gamma LLC,724.9,USA,Mobile,0
2025-07-04 06:01:37.896348,Beta Solutions,425.85,USA,Desktop,0
2024-12-01 06:01:37.896348,Delta Inc.,653.48,Canada,Desktop,1
2025-10-08 06:01:37.896348,Delta Inc.,36.54,UK,Mobile,0
2025-04-29 06:01:37.896348,Gamma LLC,326.41,France,Mobile,1
2025-11-04 06:01:37.896348,Epsilon,731.57,Canada,Desktop,1
2025-08-19 06:01:37.896348,Alpha,494.49,Canada,Tablet,0
2024-12-06 06:01:37.896348,Alpha,453.52,UK,Desktop,1
2025-02-02 06:01:37.896348,Delta Inc.,180.65,USA,Mobile,0
2025-02-06 06:01:37.896348,Beta Solutions,145.67,Germany,Desktop,1
2025-04-26 06:01:37.896348,Alpha,759.56,USA,Mobile,1
2024-12-08 06:01:37.896348,Epsilon,431.8,France,Desktop,0
2025-03-13 06:01:37.896348,Epsilon,898.9,Canada,Desktop,0
2025-07-27 06:01:37.896348,Epsilon,718.6,UK,Desktop,0
2024-12-12 06:01:37.896348,Epsilon,389.54,Canada,Tablet,0
2025-01-10 06:01:37.896348,Gamma LLC,791.95,Canada,Tablet,1
2025-01-10 06:01:37.896348,Beta Solutions,431.12,Japan,Desktop,0
2025-07-08 06:01:37.896348,Delta Inc.,379.61,UK,Desktop,0
2025-10-04 06:01:37.896348,Epsilon,644.61,USA,Tablet,1
2025-02-12 06:01:37.896348,Alpha,705.15,USA,Tablet,0
2025-08-09 06:01:37.896348,Gamma LLC,943.7,UK,Tablet,1
2025-04-16 06:01:37.896348,Delta Inc.,520.44,USA,Tablet,1
2025-05-12 06:01:37.896348,Beta Solutions,611.82,Canada,Tablet,0
2025-02-21 06:01:37.896348,Gamma LLC,995.29,France,Mobile,0
2025-11-16 06:01:37.896348,Delta Inc.,344.62,USA,Mobile,0
2025-02-08 06:01:37.896348,Alpha,539.78,Canada,Tablet,1
2025-10-09 06:01:37.896348,Delta Inc.,540.94,Canada,Mobile,0
2025-08-24 06:01:37.896348,Beta Solutions,367.5,Germany,Tablet,1
2025-06-21 06:01:37.896348,Gamma LLC,841.9,France,Tablet,1
2025-05-10 06:01:37.896348,Delta Inc.,162.72,Germany,Tablet,1
2025-07-24 06:01:37.896348,Beta Solutions,405.02,France,Mobile,0
2025-08-21 06:01:37.896348,Epsilon,754.99,Germany,Desktop,1
2025-11-11 06:01:37.896348,Beta Solutions,77.41,Japan,Mobile,0
2025-04-06 06:01:37.896348,Gamma LLC,439.55,Canada,Desktop,0
2025-07-21 06:01:37.896348,Epsilon,528.38,France,Tablet,0
2025-09-17 06:01:37.896348,Alpha,682.77,Germany,Desktop,1
2025-08-09 06:01:37.896348,Epsilon,258.6,France,Desktop,0
2025-10-06 06:01:37.896348,Alpha,438.1,UK,Mobile,1
2025-03-20 06:01:37.896348,Beta Solutions,896.88,France,Tablet,0
2025-06-20 06:01:37.896348,Beta Solutions,390.9,France,Desktop,0
2025-03-31 06:01:37.896348,Delta Inc.,721.94,UK,Mobile,0
2025-09-28 06:01:37.896348,Alpha,270.15,Japan,Tablet,0
2025-06-24 06:01:37.896348,Epsilon,366.93,France,Tablet,1
2025-09-17 06:01:37.896348,Alpha,758.74,France,Tablet,1
2025-11-10 06:01:37.896348,Gamma LLC,100.7,Canada,Tablet,0
2025-10-12 06:01:37.896348,Delta Inc.,272.24,France,Desktop,0
2025-01-27 06:01:37.896348,Beta Solutions,797.83,UK,Tablet,1
2025-08-26 06:01:37.896348,Epsilon,800.44,Germany,Desktop,0
2025-02-19 06:01:37.896348,Delta Inc.,392.54,Germany,Desktop,1
2025-02-06 06:01:37.896348,Alpha,382.79,USA,Desktop,0
2025-04-23 06:01:37.896348,Epsilon,12.59,Canada,Mobile,0
2025-06-12 06:01:37.896348,Epsilon,788.03,Canada,Desktop,1
2025-06-14 06:01:37.896348,Beta Solutions,893.86,Japan,Mobile,0
2025-02-22 06:01:37.896348,Alpha,591.27,UK,Desktop,0
2025-08-16 06:01:37.896348,Alpha,106.38,Canada,Tablet,1
2025-08-13 06:01:37.896348,Gamma LLC,46.39,Japan,Mobile,1
2025-04-29 06:01:37.896348,Beta Solutions,835.94,UK,Mobile,0
2025-02-25 06:01:37.896348,Delta Inc.,442.8,Canada,Desktop,0
2025-03-23 06:01:37.896348,Delta Inc.,445.72,Germany,Tablet,0
2024-12-01 06:01:37.896348,Delta Inc.,472.68,France,Tablet,1
2025-04-27 06:01:37.896348,Alpha,200.14,USA,Tablet,1
2025-01-25 06:01:37.896348,Epsilon,792.14,France,Mobile,1
2025-09-13 06:01:37.896348,Alpha,304.71,France,Desktop,1
2025-08-30 06:01:37.896348,Gamma LLC,353.65,UK,Desktop,0
2025-01-24 06:01:37.896348,Delta Inc.,212.29,UK,Tablet,0
2025-05-20 06:01:37.896348,Epsilon,937.74,Canada,Desktop,1
2025-05-26 06:01:37.896348,Beta Solutions,526.07,France,Mobile,0
2025-08-28 06:01:37.896348,Alpha,121.9,France,Desktop,1
2025-11-03 06:01:37.896348,Beta Solutions,254.94,Japan,Desktop,0
2025-04-18 06:01:37.896348,Delta Inc.,189.33,Canada,Mobile,1
2025-01-30 06:01:37.896348,Delta Inc.,757.34,France,Desktop,0
2025-04-08 06:01:37.896348,Alpha,781.67,UK,Desktop,1
2025-04-09 06:01:37.896348,Epsilon,601.49,USA,Tablet,0
2025-03-24 06:01:37.896348,Beta Solutions,725.08,Germany,Mobile,0
2025-05-18 06:01:37.896348,Beta Solutions,522.81,Japan,Desktop,1
2025-03-15 06:01:37.896348,Epsilon,448.25,UK,Tablet,0
2025-07-19 06:01:37.896348,Delta Inc.,156.21,Japan,Desktop,0
2025-07-09 06:01:37.896348,Delta Inc.,231.68,USA,Tablet,0
2024-11-27 06:01:37.896348,Epsilon,588.17,UK,Desktop,0
2024-11-27 06:01:37.896348,Delta Inc.,549.33,Germany,Tablet,1
2025-11-04 06:01:37.896348,Alpha,554.94,Germany,Mobile,1
2025-06-16 06:01:37.896348,Delta Inc.,187.25,Canada,Mobile,0
2025-10-11 06:01:37.896348,Epsilon,707.17,France,Mobile,0
2025-11-01 06:01:37.896348,Epsilon,766.24,UK,Mobile,0
2025-07-11 06:01:37.896348,Gamma LLC,925.59,Canada,Mobile,0
2025-02-09 06:01:37.896348,Beta Solutions,313.41,UK,Desktop,0
2025-01-11 06:01:37.896348,Alpha,955.14,France,Desktop,0
2025-01-07 06:01:37.896348,Beta Solutions,192.09,Germany,Tablet,1
2024-12-31 06:01:37.896348,Beta Solutions,488.21,UK,Desktop,1
2025-10-28 06:01:37.896348,Epsilon,48.63,Germany,Desktop,1
2025-09-09 06:01:37.896348,Epsilon,772.31,Germany,Mobile,0
2025-02-13 06:01:37.896348,Delta Inc.,888.43,UK,Mobile,1
2025-06-20 06:01:37.896348,Beta Solutions,799.41,UK,Tablet,1
2025-08-29 06:01:37.896348,Epsilon,829.82,Japan,Mobile,0
2025-11-19 06:01:37.896348,Alpha,611.39,Germany,Desktop,1
2025-05-28 06:01:37.896348,Delta Inc.,954.93,Japan,Tablet,0
2025-08-07 06:01:37.896348,Beta Solutions,424.28,France,Mobile,1
2025-05-20 06:01:37.896348,Alpha,475.61,Germany,Mobile,0
2025-04-28 06:01:37.896348,Alpha,339.1,USA,Tablet,1
2025-03-24 06:01:37.896348,Delta Inc.,905.76,Canada,Tablet,0
2025-01-19 06:01:37.896348,Beta Solutions,384.31,Germany,Desktop,1
2025-06-18 06:01:37.896348,Epsilon,925.33,Canada,Tablet,1
2025-08-21 06:01:37.896348,Beta Solutions,507.42,Canada,Desktop,0
2025-09-04 06:01:37.896348,Gamma LLC,728.14,France,Desktop,1
2025-04-16 06:01:37.896348,Gamma LLC,641.55,Canada,Tablet,1
2024-11-23 06:01:37.896348,Delta Inc.,459.85,Canada,Mobile,0
2025-05-02 06:01:37.896348,Delta Inc.,230.87,Japan,Mobile,0
2025-04-27 06:01:37.896348,Delta Inc.,147.17,UK,Desktop,0
2025-05-09 06:01:37.896348,Alpha,71.09,USA,Mobile,0
2024-11-22 06:01:37.896348,Delta Inc.,329.84,UK,Mobile,0
2025-10-31 06:01:37.896348,Alpha,552.69,Japan,Mobile,0
2025-05-24 06:01:37.896348,Gamma LLC,817.54,USA,Desktop,1
2025-06-26 06:01:37.896348,Epsilon,911.27,Canada,Desktop,1
2025-05-24 06:01:37.896348,Gamma LLC,730.13,Germany,Tablet,1
2025-11-18 06:01:37.896348,Alpha,21.54,UK,Mobile,0
2025-09-23 06:01:37.896348,Beta Solutions,121.62,France,Mobile,1
2025-07-27 06:01:37.896348,Beta Solutions,924.08,USA,Desktop,1
2025-07-23 06:01:37.896348,Delta Inc.,93.12,France,Mobile,0
2025-11-19 06:01:37.896348,Gamma LLC,856.64,France,Tablet,0
2025-07-28 06:01:37.896348,Delta Inc.,814.97,Canada,Tablet,1
2024-12-12 06:01:37.896348,Beta Solutions,667.63,Canada,Tablet,1
2025-04-24 06:01:37.896348,Alpha,209.2,UK,Tablet,1
2025-03-01 06:01:37.896348,Epsilon,592.92,Germany,Desktop,1
2025-01-20 06:01:37.896348,Epsilon,942.23,Germany,Mobile,0
2025-10-02 06:01:37.896348,Beta Solutions,75.76,France,Tablet,0
2025-06-08 06:01:37.896348,Gamma LLC,519.0,UK,Desktop,1
2025-09-17 06:01:37.896348,Delta Inc.,568.18,France,Desktop,0
2025-01-14 06:01:37.896348,Delta Inc.,832.85,UK,Desktop,0
2025-03-12 06:01:37.896348,Alpha,668.58,Germany,Tablet,1
2025-02-18 06:01:37.896348,Alpha,925.58,USA,Tablet,1
2025-10-16 06:01:37.896348,Gamma LLC,592.5,UK,Mobile,1
2024-12-30 06:01:37.896348,Epsilon,156.35,UK,Desktop,1
2025-07-23 06:01:37.896348,Delta Inc.,864.25,France,Tablet,0
2025-06-16 06:01:37.896348,Beta Solutions,502.6,Canada,Mobile,0
2025-03-24 06:01:37.896348,Delta Inc.,247.18,Japan,Mobile,0
2024-11-28 06:01:37.896348,Delta Inc.,828.8,UK,Desktop,0
2025-09-07 06:01:37.896348,Delta Inc.,402.49,Germany,Mobile,0
2025-07-29 06:01:37.896348,Beta Solutions,833.7,USA,Tablet,1
2025-04-03 06:01:37.896348,Alpha,890.55,France,Desktop,1
2025-05-09 06:01:37.896348,Gamma LLC,667.08,USA,Tablet,1
2025-09-19 06:01:37.896348,Delta Inc.,874.61,Germany,Desktop,1
2025-08-29 06:01:37.896348,Epsilon,327.83,France,Desktop,1
2024-12-18 06:01:37.896348,Alpha,449.07,USA,Mobile,0
2025-01-12 06:01:37.896348,Gamma LLC,70.36,France,Desktop,1
2025-04-11 06:01:37.896348,Epsilon,479.6,Canada,Tablet,1
2025-06-20 06:01:37.896348,Beta Solutions,24.54,Japan,Tablet,0
2025-05-20 06:01:37.896348,Epsilon,537.71,Japan,Mobile,0
2025-07-05 06:01:37.896348,Epsilon,784.5,Japan,Desktop,0
2025-11-18 06:01:37.896348,Gamma LLC,183.63,France,Tablet,0
2025-06-27 06:01:37.896348,Gamma LLC,752.14,Japan,Desktop,0
2025-04-02 06:01:37.896348,Alpha,418.47,UK,Mobile,1
2024-11-25 06:01:37.896348,Beta Solutions,565.98,UK,Tablet,0
2025-10-17 06:01:37.896348,Delta Inc.,59.26,Germany,Desktop,0
2025-06-08 06:01:37.896348,Epsilon,573.74,UK,Desktop,0
2025-06-04 06:01:37.896348,Epsilon,455.5,UK,Mobile,1
2025-05-13 06:01:37.896348,Gamma LLC,385.47,USA,Tablet,1
2025-07-06 06:01:37.896348,Epsilon,67.45,UK,Tablet,0
2025-11-09 06:01:37.896348,Alpha,98.33,France,Desktop,0
2025-01-12 06:01:37.896348,Beta Solutions,22.71,Japan,Desktop,0
2025-11-20 06:01:37.896348,Delta Inc.,670.69,UK,Desktop,0
2025-03-06 06:01:37.896348,Delta Inc.,202.94,Japan,Tablet,1
2025-04-30 06:01:37.896348,Epsilon,123.51,USA,Desktop,1
2025-03-24 06:01:37.896348,Alpha,404.22,Germany,Mobile,1
2025-09-22 06:01:37.896348,Beta Solutions,260.8,Germany,Tablet,1
2025-11-13 06:01:37.896348,Epsilon,346.29,UK,Desktop,1
2025-08-25 06:01:37.896348,Epsilon,269.51,UK,Tablet,0
2025-09-22 06:01:37.896348,Epsilon,773.6,France,Mobile,0
2025-07-05 06:01:37.896348,Alpha,888.18,Germany,Mobile,1
2025-10-14 06:01:37.896348,Epsilon,419.63,USA,Desktop,0
2025-03-02 06:01:37.896348,Alpha,242.35,Canada,Desktop,1
2025-02-26 06:01:37.896348,Alpha,739.68,UK,Desktop,1
2025-01-02 06:01:37.896348,Epsilon,957.18,Germany,Desktop,1
2025-01-13 06:01:37.896348,Gamma LLC,967.76,UK,Mobile,0
2025-02-10 06:01:37.896348,Beta Solutions,132.62,Canada,Tablet,1
2025-09-01 06:01:37.896348,Beta Solutions,885.97,Germany,Tablet,0
2025-03-24 06:01:37.896348,Gamma LLC,544.15,UK,Mobile,1
2025-07-06 06:01:37.896348,Beta Solutions,964.69,USA,Tablet,0
2025-09-14 06:01:37.896348,Alpha,604.05,Canada,Mobile,1
2025-09-03 06:01:37.896348,Gamma LLC,792.88,Japan,Tablet,1
2025-02-08 06:01:37.896348,Gamma LLC,737.32,Canada,Tablet,0
2025-02-18 06:01:37.896348,Gamma LLC,42.68,France,Tablet,1
