user,mercheant,amount,country,device,label
10588,FashionGo,427.19,Brazil,Desktop,1
10589,BookHive,47.94,Canada,Tablet,0
10590,TechWorld,438.23,Canada,Tablet,1
10591,BookHive,208.65,Australia,Desktop,0
10592,AutoParts,465.87,Germany,Mobile,0
10593,AutoParts,234.63,Germany,Mobile,1
10594,AutoParts,495.01,UK,Desktop,0
10595,GourmetEats,351.2,Canada,Desktop,1
10596,BookHive,233.11,Germany,Desktop,1
10597,FashionGo,61.47,UK,Mobile,1
10598,GourmetEats,279.43,Germany,Tablet,1
10599,FashionGo,271.72,Germany,Tablet,0
10600,TechWorld,120.35,Australia,Tablet,0
10601,TechWorld,220.12,USA,Tablet,1
10602,FashionGo,330.21,USA,Tablet,1
10603,FashionGo,365.2,USA,Mobile,1
10604,BookHive,300.63,Germany,Mobile,1
10605,FashionGo,464.28,Brazil,Desktop,1
10606,AutoParts,476.36,Canada,Mobile,1
10607,FashionGo,75.29,Australia,Mobile,0
10608,FashionGo,463.8,USA,Desktop,0
10609,GourmetEats,180.9,Brazil,Mobile,0
10610,TechWorld,313.19,Australia,Mobile,1
10611,TechWorld,383.53,Canada,Desktop,1
10612,BookHive,431.11,Australia,Mobile,1
10613,AutoParts,427.11,UK,Tablet,0
10614,TechWorld,263.19,USA,Tablet,1
10615,BookHive,112.62,USA,Desktop,1
10616,FashionGo,159.11,Canada,Mobile,1
10617,TechWorld,143.04,USA,Tablet,1
10618,TechWorld,331.21,Canada,Desktop,0
10619,FashionGo,160.48,USA,Tablet,1
10620,AutoParts,242.15,USA,Mobile,0
10621,FashionGo,282.62,Germany,Desktop,0
10622,BookHive,453.52,Canada,Tablet,0
10623,BookHive,306.14,Canada,Tablet,0
10624,FashionGo,284.13,USA,Mobile,0
10625,TechWorld,45.7,USA,Desktop,0
10626,GourmetEats,483.89,Germany,Desktop,1
10627,GourmetEats,404.98,Australia,Desktop,1
10628,FashionGo,146.75,Brazil,Mobile,1
10629,TechWorld,8.31,Australia,Desktop,1
10630,AutoParts,20.95,Canada,Tablet,0
10631,TechWorld,343.6,Brazil,Tablet,1
10632,GourmetEats,423.92,Canada,Desktop,0
10633,FashionGo,13.55,Canada,Desktop,0
10634,TechWorld,24.69,Australia,Desktop,0
10635,FashionGo,464.02,Germany,Desktop,0
10636,AutoParts,234.24,Germany,Tablet,1
10637,BookHive,209.11,Brazil,Desktop,0
10638,BookHive,130.2,Canada,Mobile,0
10639,GourmetEats,469.56,USA,Desktop,1
10640,TechWorld,47.03,Brazil,Tablet,1
10641,TechWorld,130.47,USA,Desktop,1
10642,FashionGo,269.43,Brazil,Desktop,1
10643,TechWorld,225.57,Australia,Tablet,0
10644,BookHive,14.81,Germany,Mobile,0
10645,BookHive,149.14,Canada,Tablet,0
10646,GourmetEats,392.22,Germany,Tablet,0
10647,BookHive,291.85,Brazil,Tablet,1
10648,AutoParts,84.07,UK,Mobile,0
10649,BookHive,286.12,Australia,Desktop,1
10650,TechWorld,225.57,USA,Tablet,1
10651,AutoParts,328.49,Canada,Tablet,1
10652,GourmetEats,466.74,Germany,Mobile,0
10653,TechWorld,375.19,UK,Desktop,0
10654,GourmetEats,306.81,Canada,Desktop,0
10655,TechWorld,357.67,Brazil,Tablet,0
10656,FashionGo,467.38,USA,Tablet,1
10657,TechWorld,145.38,Germany,Mobile,0
10658,FashionGo,104.06,Canada,Desktop,0
10659,GourmetEats,143.64,Germany,Desktop,1
10660,FashionGo,341.6,USA,Mobile,1
10661,GourmetEats,168.83,Australia,Desktop,0
10662,BookHive,173.63,Brazil,Tablet,1
10663,GourmetEats,24.43,Australia,Desktop,0
10664,AutoParts,261.21,Germany,Mobile,1
10665,GourmetEats,418.42,Brazil,Tablet,0
10666,TechWorld,83.65,UK,Tablet,0
10667,AutoParts,55.03,Australia,Tablet,0
10668,GourmetEats,335.46,Germany,Desktop,1
10669,FashionGo,194.39,Brazil,Mobile,1
10670,GourmetEats,9.3,Brazil,Desktop,0
10671,BookHive,26.71,USA,Mobile,0
10672,GourmetEats,163.24,UK,Mobile,1
10673,AutoParts,472.68,UK,Mobile,0
10674,BookHive,332.48,Australia,Mobile,0
10675,FashionGo,368.1,Australia,Mobile,1
10676,FashionGo,121.2,Canada,Tablet,0
10677,AutoParts,449.14,Canada,Mobile,1
10678,GourmetEats,316.29,Canada,Tablet,1
10679,BookHive,279.92,Germany,Tablet,0
10680,GourmetEats,329.2,UK,Mobile,1
10681,AutoParts,321.5,Brazil,Mobile,1
10682,AutoParts,499.46,UK,Mobile,1
10683,GourmetEats,271.15,Australia,Desktop,1
10684,AutoParts,21.28,UK,Mobile,1
10685,FashionGo,155.85,USA,Desktop,1
10686,AutoParts,301.36,Germany,Desktop,0
10687,TechWorld,284.72,UK,Tablet,0
10688,BookHive,232.33,Canada,Mobile,0
10689,TechWorld,9.01,Canada,Mobile,1
10690,BookHive,439.22,USA,Tablet,1
10691,AutoParts,146.97,USA,Desktop,0
10692,BookHive,253.32,UK,Mobile,1
10693,TechWorld,292.83,Brazil,Tablet,0
10694,FashionGo,319.89,USA,Mobile,0
10695,GourmetEats,72.24,Canada,Mobile,1
10696,TechWorld,161.46,USA,Tablet,1
10697,GourmetEats,473.16,Australia,Tablet,1
10698,BookHive,344.96,Canada,Desktop,0
10699,AutoParts,237.02,UK,Tablet,0
10700,BookHive,459.67,Germany,Desktop,1
10701,AutoParts,25.36,Brazil,Tablet,1
10702,GourmetEats,170.77,Brazil,Desktop,0
10703,BookHive,307.31,Germany,Tablet,0
10704,AutoParts,264.0,UK,Mobile,0
10705,AutoParts,166.8,Canada,Tablet,1
10706,FashionGo,7.59,Brazil,Tablet,1
10707,GourmetEats,250.53,Canada,Desktop,1
10708,FashionGo,11.62,USA,Mobile,1
10709,TechWorld,183.74,Germany,Tablet,0
10710,FashionGo,446.97,Canada,Mobile,1
10711,GourmetEats,456.27,Brazil,Mobile,0
10712,TechWorld,106.98,UK,Desktop,1
10713,AutoParts,105.0,Canada,Mobile,1
10714,FashionGo,171.98,UK,Mobile,0
10715,GourmetEats,407.27,Brazil,Desktop,1
10716,AutoParts,225.83,Canada,Tablet,1
10717,BookHive,430.46,Germany,Mobile,0
10718,TechWorld,303.14,Australia,Mobile,0
10719,AutoParts,189.36,Australia,Mobile,1
10720,BookHive,88.41,Brazil,Desktop,1
10721,GourmetEats,463.07,Canada,Desktop,0
10722,BookHive,188.71,USA,Desktop,0
10723,TechWorld,311.54,USA,Tablet,0
10724,TechWorld,357.7,USA,Tablet,1
10725,GourmetEats,204.2,UK,Mobile,0
10726,FashionGo,156.6,Canada,Tablet,0
10727,AutoParts,334.89,Brazil,Mobile,1
10728,AutoParts,6.96,Brazil,Tablet,0
10729,AutoParts,209.36,UK,Mobile,1
10730,BookHive,139.2,Germany,Mobile,0
10731,TechWorld,494.88,Canada,Tablet,1
10732,BookHive,138.55,Germany,Mobile,1
10733,GourmetEats,207.46,USA,Desktop,0
10734,BookHive,387.78,Germany,Mobile,0
10735,BookHive,452.11,Australia,Mobile,1
10736,BookHive,31.19,UK,Mobile,1
10737,TechWorld,385.03,UK,Desktop,1
10738,FashionGo,373.92,Australia,Desktop,0
10739,TechWorld,373.81,Canada,Tablet,0
10740,FashionGo,432.1,Canada,Mobile,0
10741,TechWorld,227.06,Canada,Mobile,0
10742,GourmetEats,13.45,USA,Desktop,1
10743,TechWorld,241.54,Australia,Desktop,1
10744,GourmetEats,173.91,Germany,Mobile,1
10745,FashionGo,371.01,USA,Tablet,0
10746,AutoParts,89.6,Brazil,Desktop,1
10747,GourmetEats,343.12,Australia,Tablet,1
10748,TechWorld,334.31,Brazil,Tablet,0
10749,BookHive,82.44,Germany,Mobile,0
10750,FashionGo,75.25,Brazil,Desktop,1
10751,TechWorld,116.48,Canada,Tablet,1
10752,GourmetEats,424.1,UK,Mobile,0
10753,GourmetEats,469.92,Brazil,Desktop,0
10754,BookHive,93.0,Canada,Mobile,0
10755,FashionGo,421.7,Brazil,Tablet,0
10756,AutoParts,312.85,USA,Desktop,0
10757,GourmetEats,435.86,Brazil,Desktop,1
10758,TechWorld,123.37,UK,Desktop,0
10759,TechWorld,477.93,Australia,Tablet,1
10760,BookHive,238.23,Brazil,Desktop,1
10761,AutoParts,113.84,Brazil,Tablet,0
10762,AutoParts,329.3,Canada,Tablet,0
10763,TechWorld,307.65,Australia,Mobile,0
10764,AutoParts,376.17,Brazil,Tablet,1
10765,BookHive,496.73,Brazil,Desktop,1
10766,BookHive,334.56,UK,Tablet,1
10767,FashionGo,21.07,Brazil,Desktop,1
10768,FashionGo,327.12,USA,Mobile,1
10769,GourmetEats,372.03,Germany,Desktop,1
10770,TechWorld,318.88,Canada,Tablet,1
10771,TechWorld,480.93,Germany,Desktop,1
10772,TechWorld,60.56,UK,Desktop,0
10773,FashionGo,245.6,UK,Mobile,0
10774,GourmetEats,122.47,Canada,Tablet,0
10775,FashionGo,445.93,Germany,Desktop,1
10776,FashionGo,199.59,Brazil,Mobile,1
10777,GourmetEats,320.34,UK,Desktop,0
10778,GourmetEats,28.49,USA,Desktop,1
10779,BookHive,485.07,Brazil,Tablet,0
10780,BookHive,326.58,USA,Tablet,0
10781,AutoParts,220.64,UK,Desktop,1
10782,FashionGo,70.75,Canada,Mobile,1
10783,TechWorld,441.84,UK,Mobile,0
10784,GourmetEats,34.21,Brazil,Desktop,1
10785,AutoParts,34.08,UK,Tablet,1
10786,AutoParts,423.72,Australia,Desktop,1
10787,BookHive,348.22,Canada,Desktop,0
10788,BookHive,262.65,Canada,Desktop,1
10789,FashionGo,344.95,USA,Tablet,0
10790,FashionGo,289.56,Brazil,Mobile,0
10791,AutoParts,326.31,Canada,Mobile,0
10792,AutoParts,359.86,Australia,Tablet,0
10793,AutoParts,416.72,USA,Tablet,0
10794,GourmetEats,166.44,UK,Desktop,1
10795,AutoParts,488.45,USA,Desktop,1
10796,FashionGo,323.28,USA,Mobile,1
10797,BookHive,491.9,USA,Tablet,0
10798,BookHive,120.03,UK,Desktop,1
10799,BookHive,20.55,Brazil,Tablet,1
10800,GourmetEats,110.82,Germany,Mobile,0
10801,TechWorld,135.17,UK,Tablet,0
10802,TechWorld,152.02,Brazil,Tablet,0
10803,AutoParts,469.12,Canada,Tablet,0
10804,TechWorld,67.29,USA,Tablet,0
10805,FashionGo,349.46,UK,Tablet,0
10806,GourmetEats,238.64,Brazil,Desktop,0
10807,TechWorld,313.46,Canada,Tablet,1
10808,AutoParts,88.19,Canada,Desktop,1
10809,TechWorld,456.79,Canada,Mobile,1
10810,GourmetEats,59.34,Germany,Desktop,0
10811,BookHive,213.57,Brazil,Tablet,1
10812,BookHive,273.49,Australia,Mobile,1
10813,FashionGo,480.6,Canada,Mobile,0
10814,TechWorld,403.69,Canada,Tablet,0
10815,GourmetEats,125.09,UK,Tablet,1
10816,FashionGo,154.58,Brazil,Mobile,1
10817,GourmetEats,26.02,Australia,Mobile,0
10818,FashionGo,282.11,Australia,Desktop,1
10819,AutoParts,281.55,USA,Tablet,0
10820,BookHive,271.1,Germany,Desktop,1
10821,TechWorld,439.82,Germany,Mobile,0
10822,GourmetEats,235.43,Germany,Tablet,1
10823,AutoParts,253.88,Australia,Mobile,1
10824,TechWorld,58.24,Brazil,Tablet,1
10825,GourmetEats,58.46,Canada,Mobile,1
10826,TechWorld,419.29,USA,Desktop,0
10827,FashionGo,223.31,UK,Mobile,0
10828,AutoParts,210.56,Canada,Tablet,0
10829,FashionGo,240.35,UK,Desktop,0
10830,GourmetEats,341.21,Australia,Tablet,0
10831,GourmetEats,390.83,UK,Tablet,0
10832,TechWorld,162.94,Australia,Mobile,0
10833,FashionGo,322.64,Brazil,Desktop,1
10834,TechWorld,36.86,Canada,Desktop,1
10835,BookHive,448.21,Germany,Mobile,1
10836,FashionGo,81.01,UK,Tablet,1
10837,TechWorld,45.94,USA,Tablet,0
10838,TechWorld,270.75,Australia,Desktop,0
10839,TechWorld,62.69,USA,Tablet,0
10840,GourmetEats,349.68,Germany,Mobile,0
10841,TechWorld,70.7,Canada,Tablet,1
10842,FashionGo,473.24,Brazil,Tablet,0
10843,BookHive,104.04,USA,Desktop,0
10844,FashionGo,287.95,UK,Desktop,0
10845,BookHive,65.23,Brazil,Mobile,0
10846,AutoParts,464.41,Australia,Tablet,1
10847,AutoParts,179.83,Australia,Mobile,1
10848,GourmetEats,286.47,UK,Desktop,1
10849,TechWorld,130.34,Germany,Desktop,0
10850,TechWorld,228.75,Australia,Desktop,0
10851,BookHive,451.12,Brazil,Desktop,1
10852,GourmetEats,466.87,USA,Tablet,1
10853,FashionGo,450.08,Canada,Desktop,1
10854,GourmetEats,416.48,USA,Mobile,0
10855,AutoParts,12.62,Brazil,Desktop,1
10856,BookHive,7.85,USA,Desktop,0
10857,GourmetEats,11.07,USA,Tablet,1
10858,AutoParts,145.06,Germany,Tablet,0
10859,GourmetEats,471.78,Germany,Desktop,1
10860,BookHive,407.17,UK,Desktop,0
10861,BookHive,448.23,USA,Tablet,0
10862,GourmetEats,45.3,Germany,Mobile,0
10863,FashionGo,133.79,Brazil,Mobile,0
10864,GourmetEats,194.92,Canada,Desktop,1
10865,FashionGo,342.79,Germany,Desktop,1
10866,FashionGo,120.55,USA,Tablet,1
10867,AutoParts,323.49,UK,Desktop,1
10868,FashionGo,358.37,Germany,Tablet,1
10869,BookHive,24.73,UK,Desktop,1
10870,GourmetEats,53.19,Germany,Desktop,1
10871,AutoParts,90.47,Canada,Mobile,0
10872,FashionGo,380.41,Brazil,Desktop,1
10873,AutoParts,401.89,Brazil,Mobile,1
10874,AutoParts,307.75,Australia,Tablet,0
10875,GourmetEats,197.52,Brazil,Tablet,0
10876,GourmetEats,399.96,Canada,Tablet,1
10877,GourmetEats,298.19,Australia,Tablet,0
10878,FashionGo,448.98,Canada,Mobile,0
10879,BookHive,156.22,Brazil,Mobile,0
10880,FashionGo,249.99,Brazil,Desktop,0
10881,AutoParts,340.87,Canada,Mobile,0
10882,TechWorld,445.57,Brazil,Desktop,1
10883,AutoParts,120.46,Canada,Mobile,1
10884,GourmetEats,359.49,USA,Mobile,1
10885,BookHive,218.69,USA,Mobile,0
10886,BookHive,428.83,Germany,Desktop,0
10887,AutoParts,207.75,Brazil,Tablet,0
10888,BookHive,140.85,USA,Desktop,1
10889,GourmetEats,286.77,Canada,Desktop,1
10890,BookHive,498.47,Canada,Desktop,1
10891,BookHive,431.54,UK,Tablet,0
10892,TechWorld,414.28,USA,Mobile,1
10893,BookHive,56.34,Germany,Desktop,1
10894,FashionGo,66.25,Canada,Mobile,1
10895,AutoParts,74.93,UK,Desktop,1
10896,BookHive,16.48,Germany,Mobile,0
10897,AutoParts,276.37,UK,Desktop,0
10898,AutoParts,213.04,Australia,Mobile,0
10899,GourmetEats,21.34,UK,Desktop,1
10900,TechWorld,293.41,USA,Tablet,1
10901,FashionGo,478.09,Canada,Tablet,0
10902,GourmetEats,21.09,UK,Desktop,1
10903,FashionGo,312.38,UK,Desktop,1
10904,BookHive,7.72,Germany,Desktop,1
10905,FashionGo,255.37,Germany,Desktop,0
10906,BookHive,123.87,USA,Tablet,0
10907,GourmetEats,337.25,Australia,Mobile,0
10908,GourmetEats,474.33,USA,Desktop,1
10909,AutoParts,326.35,Germany,Desktop,0
10910,BookHive,361.11,Germany,Mobile,0
10911,BookHive,465.12,USA,Tablet,1
10912,GourmetEats,46.79,Australia,Tablet,1
10913,GourmetEats,283.31,Brazil,Tablet,1
10914,TechWorld,206.79,Germany,Mobile,0
10915,BookHive,378.3,Canada,Tablet,1
10916,FashionGo,161.93,Brazil,Mobile,0
10917,BookHive,387.75,Australia,Desktop,0
10918,AutoParts,55.14,Canada,Mobile,0
10919,BookHive,56.7,Australia,Tablet,0
10920,AutoParts,319.58,USA,Tablet,0
10921,TechWorld,383.05,Canada,Tablet,1
10922,BookHive,355.18,USA,Desktop,1
10923,TechWorld,404.14,Germany,Tablet,0
10924,FashionGo,157.55,Canada,Mobile,1
10925,GourmetEats,458.87,Canada,Tablet,1
10926,BookHive,394.46,Australia,Tablet,0
10927,GourmetEats,264.75,Brazil,Mobile,0
10928,BookHive,238.06,Germany,Desktop,1
10929,AutoParts,434.08,Canada,Mobile,1
10930,AutoParts,190.41,Canada,Desktop,0
10931,FashionGo,457.45,Australia,Tablet,0
10932,TechWorld,150.61,USA,Tablet,1
10933,TechWorld,284.01,USA,Tablet,0
10934,FashionGo,316.42,UK,Mobile,0
10935,FashionGo,377.26,UK,Tablet,1
10936,GourmetEats,188.26,USA,Desktop,1
10937,TechWorld,225.02,USA,Desktop,0
10938,AutoParts,25.27,Germany,Mobile,1
10939,GourmetEats,164.51,Germany,Mobile,1
10940,GourmetEats,282.5,Germany,Mobile,1
10941,BookHive,465.66,Germany,Desktop,0
10942,BookHive,291.34,Australia,Desktop,0
10943,TechWorld,463.79,Australia,Mobile,0
10944,BookHive,385.17,Brazil,Desktop,0
10945,TechWorld,182.97,Brazil,Desktop,1
10946,TechWorld,251.65,UK,Desktop,1
10947,GourmetEats,190.44,Brazil,Mobile,1
10948,BookHive,257.51,UK,Tablet,1
10949,GourmetEats,341.28,UK,Desktop,1
10950,TechWorld,447.82,Australia,Mobile,1
10951,AutoParts,421.23,Brazil,Desktop,1
10952,GourmetEats,42.57,Canada,Mobile,1
10953,GourmetEats,279.78,Germany,Mobile,0
10954,TechWorld,398.53,USA,Desktop,1
10955,GourmetEats,181.45,Australia,Desktop,0
10956,BookHive,172.21,Germany,Tablet,0
10957,FashionGo,498.59,USA,Desktop,0
10958,TechWorld,107.36,Germany,Tablet,1
10959,GourmetEats,429.81,Brazil,Mobile,0
10960,FashionGo,131.64,Canada,Tablet,0
10961,TechWorld,445.75,Germany,Mobile,0
10962,FashionGo,248.89,Germany,Desktop,0
10963,TechWorld,472.21,Australia,Mobile,0
10964,AutoParts,411.47,UK,Desktop,1
10965,BookHive,177.09,Germany,Mobile,0
10966,GourmetEats,262.32,Germany,Desktop,0
10967,FashionGo,465.29,Australia,Mobile,0
10968,GourmetEats,404.75,Brazil,Desktop,0
10969,GourmetEats,395.78,Canada,Tablet,1
10970,AutoParts,202.75,Australia,Mobile,1
10971,FashionGo,410.69,Brazil,Tablet,0
10972,FashionGo,206.93,Germany,Mobile,0
10973,GourmetEats,128.74,UK,Desktop,0
10974,FashionGo,402.81,UK,Mobile,0
10975,BookHive,343.45,USA,Tablet,0
10976,GourmetEats,345.53,UK,Desktop,1
10977,FashionGo,337.05,UK,Tablet,0
10978,AutoParts,436.61,Canada,Desktop,0
10979,TechWorld,90.33,USA,Desktop,1
10980,FashionGo,23.7,Canada,Tablet,1
10981,FashionGo,494.41,Australia,Tablet,0
10982,GourmetEats,65.96,UK,Mobile,1
10983,TechWorld,74.78,Canada,Tablet,0
10984,FashionGo,390.5,Germany,Mobile,0
10985,TechWorld,67.6,Germany,Tablet,0
10986,AutoParts,186.49,USA,Tablet,1
10987,AutoParts,69.27,Brazil,Tablet,1
10988,GourmetEats,386.44,Germany,Mobile,0
10989,BookHive,44.83,Australia,Tablet,0
10990,GourmetEats,203.83,Canada,Mobile,0
10991,FashionGo,498.63,Canada,Tablet,1
10992,AutoParts,316.24,Germany,Desktop,0
10993,TechWorld,166.16,Brazil,Mobile,0
10994,BookHive,477.17,Germany,Tablet,1
10995,BookHive,200.04,Canada,Desktop,0
10996,AutoParts,46.7,Canada,Desktop,0
10997,FashionGo,150.62,Canada,Mobile,1
10998,GourmetEats,60.7,Australia,Tablet,0
10999,GourmetEats,59.91,Canada,Tablet,0
11000,TechWorld,461.87,Australia,Desktop,1
11001,GourmetEats,56.16,Brazil,Mobile,1
11002,BookHive,24.85,Germany,Desktop,1
11003,BookHive,470.25,Brazil,Tablet,1
11004,AutoParts,84.19,Canada,Mobile,0
11005,FashionGo,134.15,USA,Tablet,0
11006,FashionGo,368.17,USA,Mobile,1
11007,TechWorld,78.55,Germany,Tablet,0
11008,AutoParts,173.36,UK,Tablet,0
11009,TechWorld,287.28,Australia,Desktop,0
11010,BookHive,144.15,UK,Desktop,1
11011,AutoParts,436.94,Germany,Tablet,0
11012,GourmetEats,351.73,Germany,Tablet,1
11013,AutoParts,268.11,USA,Tablet,0
11014,FashionGo,64.37,Germany,Desktop,0
11015,FashionGo,177.15,Australia,Desktop,1
11016,FashionGo,357.28,Canada,Tablet,1
11017,TechWorld,354.21,Canada,Mobile,0
11018,GourmetEats,349.36,Australia,Desktop,1
11019,AutoParts,424.99,Brazil,Desktop,0
11020,TechWorld,118.72,Germany,Desktop,0
11021,BookHive,265.61,Germany,Tablet,0
11022,GourmetEats,235.62,USA,Mobile,1
11023,GourmetEats,361.21,Germany,Mobile,0
11024,BookHive,241.89,UK,Mobile,0
11025,BookHive,461.69,Australia,Tablet,1
11026,BookHive,33.52,Canada,Mobile,0
11027,BookHive,422.25,Canada,Tablet,1
11028,FashionGo,350.27,Canada,Tablet,1
11029,BookHive,217.37,Australia,Desktop,1
11030,TechWorld,439.76,Brazil,Mobile,0
11031,FashionGo,143.29,Brazil,Tablet,0
11032,GourmetEats,460.24,Canada,Mobile,1
11033,TechWorld,208.51,Brazil,Mobile,1
11034,AutoParts,201.05,USA,Desktop,0
11035,BookHive,112.53,Germany,Mobile,1
11036,GourmetEats,351.31,USA,Mobile,1
11037,GourmetEats,205.87,UK,Mobile,0
11038,TechWorld,82.01,Canada,Desktop,0
11039,AutoParts,20.8,Canada,Desktop,0
11040,AutoParts,60.5,Australia,Desktop,1
11041,BookHive,13.32,Australia,Tablet,0
11042,GourmetEats,415.27,USA,Tablet,1
11043,TechWorld,127.58,USA,Mobile,1
11044,AutoParts,361.25,UK,Mobile,0
11045,FashionGo,228.86,Australia,Desktop,0
11046,GourmetEats,83.92,Brazil,Desktop,0
11047,AutoParts,74.22,UK,Tablet,1
11048,AutoParts,179.12,USA,Tablet,0
11049,FashionGo,176.05,Australia,Tablet,0
11050,GourmetEats,294.71,Germany,Mobile,1
11051,FashionGo,339.57,UK,Desktop,0
11052,TechWorld,209.19,Canada,Tablet,1
11053,GourmetEats,492.05,Canada,Mobile,0
11054,TechWorld,335.8,USA,Tablet,0
11055,AutoParts,77.19,USA,Tablet,1
11056,BookHive,381.68,Germany,Mobile,1
11057,TechWorld,314.25,Canada,Desktop,0
11058,TechWorld,340.16,Canada,Desktop,0
11059,FashionGo,157.02,USA,Mobile,1
11060,AutoParts,272.56,UK,Desktop,1
11061,GourmetEats,28.82,Australia,Mobile,0
11062,GourmetEats,273.34,Germany,Tablet,1
11063,TechWorld,151.67,Germany,Mobile,0
11064,BookHive,240.05,Germany,Mobile,0
11065,FashionGo,42.11,Germany,Mobile,1
11066,FashionGo,479.01,Australia,Mobile,0
11067,FashionGo,476.71,UK,Tablet,1
11068,GourmetEats,335.03,USA,Desktop,1
11069,AutoParts,59.75,Germany,Mobile,0
11070,GourmetEats,308.48,Brazil,Tablet,0
11071,BookHive,113.22,USA,Tablet,1
11072,AutoParts,494.76,USA,Tablet,1
11073,AutoParts,92.96,USA,Tablet,0
11074,FashionGo,479.95,Canada,Tablet,0
11075,TechWorld,317.85,Brazil,Desktop,1
11076,GourmetEats,315.36,Australia,Tablet,0
11077,FashionGo,258.43,UK,Tablet,1
11078,TechWorld,411.17,USA,Desktop,0
11079,BookHive,100.86,Canada,Mobile,1
11080,TechWorld,263.01,USA,Desktop,1
11081,TechWorld,102.1,USA,Mobile,0
11082,BookHive,271.56,Germany,Mobile,0
11083,AutoParts,150.39,Australia,Tablet,1
11084,BookHive,447.6,Canada,Desktop,1
11085,GourmetEats,40.94,Germany,Mobile,1
11086,TechWorld,363.93,Australia,Mobile,0
11087,GourmetEats,444.43,UK,Mobile,0
11088,FashionGo,350.79,Germany,Desktop,1
11089,GourmetEats,128.26,Canada,Mobile,1
11090,BookHive,299.92,Canada,Mobile,0
11091,FashionGo,480.56,Australia,Mobile,0
11092,GourmetEats,488.68,Australia,Desktop,0
11093,TechWorld,306.4,Canada,Tablet,0
11094,AutoParts,35.02,USA,Mobile,0
11095,BookHive,233.52,UK,Mobile,0
11096,AutoParts,123.23,Germany,Tablet,0
11097,FashionGo,441.92,Brazil,Mobile,1
11098,TechWorld,158.32,USA,Mobile,1
11099,TechWorld,78.17,Germany,Desktop,0
11100,GourmetEats,86.0,Canada,Tablet,0
11101,FashionGo,145.02,Brazil,Tablet,0
11102,TechWorld,340.74,USA,Desktop,0
11103,AutoParts,399.69,Australia,Desktop,1
11104,GourmetEats,185.68,Australia,Tablet,1
11105,GourmetEats,258.03,Germany,Tablet,1
11106,GourmetEats,150.51,USA,Tablet,0
11107,FashionGo,235.91,Brazil,Tablet,1
11108,BookHive,438.31,Germany,Mobile,0
11109,AutoParts,269.31,UK,Tablet,0
11110,TechWorld,169.83,Brazil,Desktop,0
11111,BookHive,55.49,Australia,Desktop,0
11112,TechWorld,325.56,Canada,Desktop,0
11113,GourmetEats,434.15,Germany,Desktop,0
11114,FashionGo,228.93,Brazil,Tablet,1
11115,BookHive,122.12,USA,Tablet,0
11116,FashionGo,320.55,UK,Mobile,1
11117,AutoParts,120.99,USA,Desktop,0
11118,AutoParts,89.72,UK,Desktop,1
11119,TechWorld,243.07,UK,Tablet,1
11120,TechWorld,446.1,Canada,Desktop,0
11121,BookHive,483.12,Germany,Desktop,1
11122,BookHive,144.95,Brazil,Tablet,0
11123,BookHive,208.23,USA,Tablet,1
11124,BookHive,120.56,Australia,Tablet,0
11125,BookHive,218.8,USA,Tablet,1
11126,FashionGo,392.12,UK,Desktop,1
11127,BookHive,273.28,UK,Mobile,0
11128,GourmetEats,277.79,Canada,Mobile,1
11129,TechWorld,392.05,Australia,Desktop,0
11130,TechWorld,146.14,USA,Tablet,1
11131,BookHive,211.04,UK,Desktop,0
11132,TechWorld,287.8,Canada,Tablet,0
11133,GourmetEats,309.23,Australia,Mobile,0
11134,TechWorld,19.67,Brazil,Tablet,1
11135,GourmetEats,470.72,USA,Desktop,1
11136,FashionGo,114.5,Australia,Mobile,0
11137,BookHive,108.18,UK,Desktop,1
11138,TechWorld,272.45,Australia,Tablet,0
11139,TechWorld,22.13,Canada,Desktop,0
11140,BookHive,248.32,Canada,Tablet,0
11141,AutoParts,205.03,Canada,Tablet,1
11142,BookHive,39.97,Brazil,Tablet,1
11143,FashionGo,170.3,Australia,Mobile,1
11144,GourmetEats,274.68,Australia,Desktop,0
11145,FashionGo,461.96,USA,Tablet,0
11146,FashionGo,10.36,Germany,Mobile,1
11147,BookHive,25.6,Brazil,Tablet,1
11148,BookHive,313.51,Germany,Mobile,1
11149,AutoParts,300.56,Australia,Tablet,0
11150,AutoParts,484.96,USA,Tablet,1
11151,GourmetEats,417.91,Australia,Tablet,0
11152,TechWorld,235.19,UK,Desktop,1
11153,BookHive,457.6,USA,Mobile,0
11154,TechWorld,492.05,Australia,Tablet,1
11155,BookHive,151.61,Brazil,Desktop,0
11156,GourmetEats,418.65,Canada,Mobile,1
11157,TechWorld,369.56,Germany,Tablet,0
11158,FashionGo,206.21,Canada,Tablet,1
11159,TechWorld,402.66,Australia,Tablet,0
11160,AutoParts,347.41,Brazil,Tablet,1
11161,BookHive,331.95,Australia,Desktop,1
